id,year_birth,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,age,total_purchases,num_accepted_campaigns,education_Basic,education_Graduation,education_Master,education_PhD,marital_status_Alone,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Together,marital_status_Widow,marital_status_YOLO
7373,1952,46610.0,0,2,,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,0,3,11,1,73,302,0,False,False,False,True,False,True,False,False,False,False,False
8755,1946,68657.0,0,0,,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,3,11,0,79,1196,0,False,False,True,False,False,False,True,False,False,False,False
10738,1951,49389.0,1,1,,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,74,65,0,False,False,True,False,False,False,False,True,False,False,False
4339,1970,67353.0,0,1,,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,3,11,0,55,913,0,False,False,False,True,False,False,True,False,False,False,False
8601,1980,80011.0,0,1,,3,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,3,11,0,45,1395,0,False,True,False,False,False,False,True,False,False,False,False
8430,1957,21994.0,0,1,,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,68,22,0,False,True,False,False,False,False,False,False,True,False,False
1371,1976,79941.0,0,0,,72,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,0,3,11,0,49,984,0,False,True,False,False,False,False,False,True,False,False,False
7286,1968,41728.0,1,0,,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,3,11,0,57,55,0,False,True,False,False,False,False,False,False,True,False,False
6260,1955,82384.0,0,0,,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,0,3,11,1,70,1957,1,False,False,True,False,False,False,False,False,True,False,False
7437,1988,27938.0,1,0,,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,3,11,0,37,29,0,False,True,False,False,False,False,False,True,False,False,False
8557,1982,51381.5,1,0,,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,43,46,0,False,True,False,False,False,False,False,True,False,False,False
1012,1952,61823.0,0,1,,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,3,11,0,73,884,0,False,True,False,False,False,False,False,True,False,False,False
8082,1971,25721.0,1,0,,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,3,11,1,54,34,0,False,True,False,False,False,False,True,False,False,False,False
9369,1979,88194.0,0,1,,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,0,3,11,1,46,1274,2,False,False,False,False,False,False,False,True,False,False,False
4477,1958,69096.0,0,1,,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,3,11,0,67,653,0,False,True,False,False,False,False,False,False,True,False,False
10629,1973,51381.5,1,0,,25,25,3,43,17,4,17,3,3,0,3,8,0,0,0,0,0,0,3,11,0,52,109,0,False,False,False,False,False,False,True,False,False,False,False
6312,1959,65031.0,0,1,,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,3,11,0,66,863,0,False,True,False,False,False,False,True,False,False,False,False
1050,1952,28332.0,0,0,,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,3,11,0,73,65,0,False,True,False,False,False,False,True,False,False,False,False
5846,1977,40246.0,1,0,,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,48,13,0,False,True,False,False,False,True,False,False,False,False,False
1859,1972,75251.0,0,0,,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,0,3,11,1,53,1890,0,False,False,True,False,False,False,True,False,False,False,False
3332,1985,29760.0,1,0,,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,40,165,0,False,True,False,False,False,False,False,True,False,False,False
2261,1969,26304.0,1,0,,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,56,16,0,False,True,False,False,False,False,True,False,False,False,False
535,1987,81361.0,0,0,,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,0,38,778,0,False,True,False,False,False,True,False,False,False,False,False
273,1970,36138.0,1,1,,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,3,11,0,55,151,1,False,False,True,False,False,False,True,False,False,False,False
4452,1957,50388.0,0,1,,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,3,11,1,68,372,2,False,True,False,False,False,False,False,True,False,False,False
771,1967,54178.0,0,1,,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,3,11,0,58,194,0,False,True,False,False,False,False,False,False,True,False,False
8996,1957,51381.5,2,1,,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,3,11,0,68,603,0,False,False,False,True,False,False,True,False,False,False,False
9235,1957,51381.5,1,1,,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,68,18,0,False,True,False,False,False,False,False,True,False,False,False
5798,1973,51381.5,0,0,,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,3,11,0,52,985,0,False,False,True,False,False,False,False,False,True,False,False
11178,1972,42394.0,1,0,,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53,32,0,False,False,True,False,False,False,False,True,False,False,False
2230,1970,23626.0,1,0,,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,3,11,0,55,43,0,False,False,False,True,False,False,True,False,False,False,False
7516,1983,30096.0,1,0,,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,42,45,0,False,True,False,False,False,False,True,False,False,False,False
7247,1960,47916.0,0,1,,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,3,11,0,65,606,1,False,True,False,False,False,False,False,False,False,True,False
3037,1983,50150.0,0,0,,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,42,410,0,False,False,False,True,False,False,True,False,False,False,False
1473,1960,47823.0,0,1,,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,65,72,0,False,False,False,False,False,False,False,True,False,False,False
1016,1959,34554.0,0,1,,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,66,55,0,False,False,False,True,False,False,False,True,False,False,False
4518,1979,85693.0,0,1,,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,46,1169,0,False,True,False,False,False,False,False,False,True,False,False
9370,1945,65846.0,0,0,,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,80,1120,0,False,False,False,True,False,False,True,False,False,False,False
7533,1964,49096.0,1,1,,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,61,187,0,False,True,False,False,False,False,True,False,False,False,False
3629,1978,38557.0,1,0,,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,47,145,0,False,True,False,False,False,False,False,True,False,False,False
3267,1963,57288.0,0,1,,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,62,608,1,False,False,True,False,False,False,False,False,True,False,False
1592,1970,90765.0,0,0,,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,55,1724,2,False,True,False,False,False,False,True,False,False,False,False
367,1978,36550.0,1,0,,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,47,577,0,False,False,False,False,False,False,True,False,False,False,False
9862,1969,21918.0,1,0,,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,56,33,0,False,True,False,False,False,False,False,False,True,False,False
9805,1953,56129.0,0,1,,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,72,660,0,False,False,True,False,False,False,False,False,True,False,False
6205,1967,32557.0,1,0,,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,58,80,0,False,False,True,False,False,False,False,True,False,False,False
7386,1976,30992.0,1,0,,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49,43,0,False,True,False,False,False,True,False,False,False,False,False
1491,1965,71488.0,0,0,,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,60,559,0,False,False,False,False,False,False,False,False,True,False,False
11071,1984,79607.0,0,0,,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,41,1923,0,False,True,False,False,False,False,False,True,False,False,False
8026,1952,62998.0,0,1,,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,73,463,0,False,True,False,False,False,False,True,False,False,False,False
5290,1964,41551.0,1,1,,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,61,279,0,False,False,False,True,False,False,True,False,False,False,False
1685,1967,62981.0,0,0,,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,58,1482,1,False,False,False,True,False,False,False,False,True,False,False
7660,1973,35860.0,1,1,,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,52,49,1,False,False,False,True,True,False,False,False,False,False,False
1461,1965,36921.0,1,1,,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,60,38,0,False,False,False,True,False,True,False,False,False,False,False
821,1992,92859.0,0,0,,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,33,2077,0,False,False,True,False,False,False,False,True,False,False,False
11084,1976,65104.0,0,1,,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,49,1053,0,False,False,True,False,False,False,False,False,True,False,False
8690,1962,86111.0,0,0,,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,63,1385,0,False,True,False,False,False,False,True,False,False,False,False
2937,1974,68352.0,0,1,,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,51,871,0,False,False,False,True,False,False,False,True,False,False,False
9701,1988,41883.0,1,0,,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,37,312,0,False,True,False,False,False,False,False,False,True,False,False
9949,1976,59809.0,0,2,,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,49,877,0,False,True,False,False,False,False,True,False,False,False,False
10837,1975,23957.0,1,0,,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,50,68,0,False,True,False,False,False,False,True,False,False,False,False
3120,1981,38547.0,1,0,,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,44,22,0,False,True,False,False,False,False,False,False,True,False,False
5885,1973,35688.0,2,1,,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,52,211,0,False,False,False,False,False,False,True,False,False,False,False
4050,1966,49605.0,0,0,,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,127,0,False,False,True,False,False,False,True,False,False,False,False
3830,1953,59354.0,0,2,,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,72,459,0,False,False,True,False,False,False,True,False,False,False,False
7798,1972,46344.0,0,1,,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,53,429,0,False,False,False,False,False,False,False,False,True,False,False
10240,1949,69372.0,0,0,,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,76,1381,2,False,True,False,False,False,False,False,False,True,False,False
9970,1977,55375.0,0,1,,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,48,162,0,False,True,False,False,False,False,False,False,True,False,False
2730,1955,80317.0,0,0,,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,70,1231,0,False,True,False,False,False,False,False,True,False,False,False
4370,1966,43482.0,2,1,,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,59,88,0,False,True,False,False,False,False,False,False,True,False,False
10573,1953,62551.0,0,0,,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,72,421,1,False,True,False,False,False,True,False,False,False,False,False
3712,1959,52332.0,0,0,,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,66,259,1,False,True,False,False,False,True,False,False,False,False,False
3152,1957,26091.0,1,1,,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,68,89,0,False,True,False,False,False,False,False,False,True,False,False
5610,1965,33456.0,1,1,,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,60,36,0,False,True,False,False,False,False,False,False,True,False,False
6460,1982,28718.0,1,0,,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,43,57,0,False,True,False,False,False,False,True,False,False,False,False
1349,1970,50447.0,2,0,,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,55,148,0,False,True,False,False,False,False,True,False,False,False,False
1880,1959,53537.0,1,1,,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,66,93,0,False,False,False,True,False,False,False,False,True,False,False
10314,1948,83837.0,0,0,,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,77,1318,2,False,False,False,True,False,False,True,False,False,False,False
10854,1970,38853.0,1,1,,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,45,0,False,False,False,True,False,False,True,False,False,False,False
10492,1959,38285.0,2,1,,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,66,10,0,False,True,False,False,False,False,False,False,True,False,False
10562,1946,66835.0,0,0,,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,79,1033,0,False,False,True,False,False,False,True,False,False,False,False
10796,1984,30477.0,1,0,,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,41,66,0,False,False,True,False,False,False,True,False,False,False,False
2563,1961,28249.0,0,0,,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,64,43,0,True,False,False,False,False,False,True,False,False,False,False
6982,1976,74068.0,0,0,,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,49,1581,0,False,True,False,False,False,False,True,False,False,False,False
6431,1964,45759.0,1,1,,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,68,0,False,False,False,True,False,False,True,False,False,False,False
5602,1989,66973.0,0,0,,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,36,1282,0,False,False,False,True,False,False,False,False,True,False,False
7829,1900,36640.0,1,0,,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,125,65,0,False,False,False,False,False,True,False,False,False,False,False
1324,1988,38872.0,1,0,,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,37,91,0,False,True,False,False,False,False,True,False,False,False,False
326,1973,51148.0,1,1,,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,52,315,0,False,True,False,False,False,False,True,False,False,False,False
7224,1977,31353.0,1,1,,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,48,31,0,False,True,False,False,False,False,True,False,False,False,False
6999,1980,69661.0,0,0,,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,45,834,0,False,False,True,False,False,False,True,False,False,False,False
9938,1954,80067.0,0,0,,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,71,1600,1,False,True,False,False,False,False,True,False,False,False,False
6422,1954,86718.0,0,0,,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,71,1270,0,False,True,False,False,False,False,True,False,False,False,False
3182,1973,46854.0,1,1,,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,52,263,1,False,False,False,True,False,False,False,True,False,False,False
7300,1952,69142.0,0,1,,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,73,535,1,False,True,False,False,False,True,False,False,False,False,False
8727,1978,63693.0,0,1,,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,47,1150,0,False,True,False,False,False,True,False,False,False,False,False
1030,1965,40637.0,1,1,,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,60,38,0,False,False,False,True,False,False,False,True,False,False,False
5552,1963,48721.0,1,1,,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,62,293,0,False,False,True,False,False,True,False,False,False,False,False
2677,1956,46097.0,0,1,,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,69,241,0,False,True,False,False,False,False,False,False,True,False,False
6521,1954,77972.0,0,0,,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,71,1101,0,False,True,False,False,False,False,False,False,True,False,False
2877,1974,46014.0,1,1,,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,51,541,0,False,False,True,False,False,False,False,False,True,False,False
6274,1948,83790.0,0,0,,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,77,1615,2,False,False,True,False,False,False,True,False,False,False,False
1377,1954,44551.0,0,1,,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,71,285,0,False,False,True,False,False,False,False,False,False,True,False
454,1980,69508.0,1,0,,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,45,1135,0,False,True,False,False,False,False,False,False,True,False,False
2075,1969,72460.0,0,0,,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,56,1047,0,False,True,False,False,False,False,True,False,False,False,False
4785,1970,77622.0,0,2,,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,55,714,0,False,False,False,True,False,False,False,False,True,False,False
4653,1978,42011.0,1,0,,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,47,189,0,False,True,False,False,False,False,False,False,True,False,False
7375,1976,51369.0,0,1,,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,49,576,0,False,True,False,False,False,False,False,False,True,False,False
3726,1986,34320.0,1,0,,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,17,0,False,False,False,True,False,False,False,False,True,False,False
6798,1966,37070.0,1,1,,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,59,433,0,False,True,False,False,False,False,False,True,False,False,False
1606,1971,38590.0,1,0,,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,54,22,0,False,True,False,False,False,False,False,False,True,False,False
9617,1951,15033.0,0,0,,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,74,19,0,False,True,False,False,False,False,False,True,False,False,False
3233,1965,62745.0,0,1,,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,60,1117,0,False,False,False,True,False,False,True,False,False,False,False
7297,1973,7500.0,1,0,,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,52,57,0,False,True,False,False,False,False,False,True,False,False,False
11004,1893,60182.0,0,1,,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,132,22,0,False,False,False,False,False,False,False,True,False,False,False
313,1968,73455.0,0,0,,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,57,2088,1,False,True,False,False,False,False,False,False,False,True,False
9940,1958,64961.0,0,1,,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,67,1009,0,False,True,False,False,False,False,False,False,True,False,False
10735,1971,22804.0,1,0,,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,54,26,0,False,True,False,False,False,False,False,True,False,False,False
9529,1990,73687.0,0,0,,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,35,1627,1,False,True,False,False,False,False,True,False,False,False,False
6439,1958,61074.0,0,1,,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,67,1102,0,False,True,False,False,False,False,True,False,False,False,False
2176,1972,80134.0,1,0,,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,53,1690,3,False,True,False,False,False,False,True,False,False,False,False
8867,1988,67546.0,0,0,,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,37,2126,0,False,False,False,True,False,False,True,False,False,False,False
8932,1969,65176.0,0,1,,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,56,1531,0,False,False,True,False,False,False,False,False,True,False,False
10236,1975,31160.0,1,0,,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,50,64,0,False,False,True,False,False,False,False,True,False,False,False
6340,1985,29938.0,1,0,,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,40,26,0,False,True,False,False,False,False,False,True,False,False,False
2227,1958,26490.0,0,0,,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,67,210,0,False,False,False,False,False,False,False,False,True,False,False
10992,1967,75702.0,1,1,,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,58,1148,0,False,True,False,False,False,False,False,False,True,False,False
5304,1974,30899.0,1,0,,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,51,33,0,False,False,False,True,False,False,False,True,False,False,False
309,1961,63342.0,0,1,,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,64,1101,1,False,False,False,True,False,False,False,False,True,False,False
3406,1964,45989.0,0,1,,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,61,322,0,False,True,False,False,False,False,False,True,False,False,False
1184,1968,69674.0,0,2,,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,57,845,0,False,False,False,True,False,True,False,False,False,False,False
4200,1970,44159.0,1,0,,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,55,275,0,False,False,True,False,False,False,True,False,False,False,False
9396,1978,37717.0,1,0,,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,47,25,0,False,False,False,True,False,False,True,False,False,False,False
6690,1966,38179.0,1,1,,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,59,90,0,False,False,True,False,False,False,True,False,False,False,False
1225,1963,80124.0,0,0,,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,62,1495,1,False,True,False,False,False,False,True,False,False,False,False
9703,1970,38097.0,1,1,,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,55,184,1,False,False,False,True,False,False,True,False,False,False,False
291,1970,72940.0,0,0,,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,55,981,0,False,True,False,False,False,False,True,False,False,False,False
2379,1953,69267.0,0,0,,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,72,1635,0,False,True,False,False,False,False,False,True,False,False,False
5726,1983,31788.0,1,0,,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,42,60,0,False,False,True,False,False,False,False,True,False,False,False
2304,1963,66313.0,0,1,,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,62,770,0,False,False,False,True,False,False,False,False,True,False,False
3445,1956,60714.0,0,0,,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,69,957,0,False,True,False,False,False,False,False,True,False,False,False
7828,1981,77882.0,0,0,,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,44,818,0,False,False,True,False,False,False,False,False,True,False,False
4391,1968,63841.0,0,1,,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,57,908,0,False,False,True,False,False,True,False,False,False,False,False
10144,1976,51369.0,0,1,,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,49,576,0,False,True,False,False,False,False,False,False,True,False,False
8652,1946,37760.0,0,0,,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,79,317,0,False,True,False,False,False,False,False,False,True,False,False
8962,1975,44319.0,1,1,,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,50,37,0,False,False,True,False,False,False,True,False,False,False,False
10983,1952,75278.0,0,0,,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,73,930,0,False,True,False,False,False,False,False,False,True,False,False
4697,1949,35416.0,0,0,,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,76,390,0,False,False,True,False,False,True,False,False,False,False,False
7254,1969,38361.0,1,0,,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,56,137,0,False,True,False,False,False,False,False,False,True,False,False
4543,1980,82497.0,0,0,,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,45,1919,1,False,True,False,False,False,False,True,False,False,False,False
4927,1971,16626.0,2,0,,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,54,68,0,False,True,False,False,False,False,False,False,True,False,False
2926,1952,55951.0,0,1,,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,73,1374,2,False,False,True,False,False,False,False,False,True,False,False
9738,1986,42386.0,1,0,,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,39,100,0,False,False,True,False,False,False,False,False,True,False,False
3924,1965,57912.0,0,1,,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,60,916,1,False,False,False,True,False,True,False,False,False,False,False
5827,1958,35246.0,1,1,,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,67,62,0,False,True,False,False,False,True,False,False,False,False,False
1717,1988,39747.0,1,0,,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,37,273,0,False,True,False,False,False,False,False,True,False,False,False
9491,1984,23976.0,1,0,,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,41,66,0,False,True,False,False,False,False,False,False,True,False,False
9274,1961,80950.0,0,0,,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,64,1213,1,False,False,True,False,False,False,True,False,False,False,False
6609,1966,27038.0,0,0,,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,59,107,0,False,True,False,False,False,False,False,False,False,True,False
